,asin,title,description,brand,date,price
1225,B00G0OCY4A,Whalen Furniture WC-594 Breckenridge Wood and Leather Executive Adjustable Lumbar Chair,"[""Elegant wood and bonded leather office chair is ideal for use with more traditional desks as well as in contemporary office arrangements. Bent wood arms and solid wood base and finished by hand in a multi-step process that enhances the wood's beauty and performance. An integrated lumbar support provides ideal shape for hours of comfortable use. Additional ergonomic features include padded head and arm rests. Pneumatic height control, adjustable tilt tension with infinity lock. Whalen designs, develops and delivers quality home furniture that are rich in the value, trend and innovation. Our manufacturing expertise is highlighted by time-honored construction techniques using quality wood materials, metal, glass and upholstery. Every Whalen product incorporates industry-best features at a cost that provides today's families freedom and options when decorating their home or office. Designed for today and built for tomorrow, each piece of furniture is created for the way you live and work. Whalen products deliver.""]",Whalen Furniture,"October 16, 2013",
1226,B00G3229JO,"Baxton Studio Watson Modern Office Chair, Walnut/Black","['This chair means business. Our Watson Modern Office Chair gets the job done in style: walnut plywood paired with black faux leather help to create a stylish workspace. A chrome-plated steel base includes 360 degree swivel and height adjustment features as well as black plastic caster wheels. Made in China, the Watson Office Chair requires assembly and should be wiped clean with a damp cloth. Dimensions: 23.5""W x 22.5""D x 34.5""-37.5""H ,Seat Dimensions: 17""W x 18""D x 17""-20""H.']",Baxton Studio,,
1227,B00G5K6LZW,Kids Only Playtime Chair - Blue/Red (Color Style May Vary),[],Kids Only,,
1228,B00G5K6MMO,Kids Only Playtime Chair - Green,[],,,
1229,B00G5K6NRI,Kids Only Playtime Chair - Pink,[],,,
1230,B00G6I8XZE,"Office Star Faux Leather Seat and Mid Back Executive Chair with Padded Flip Arms and Titanium Finish Accents, Black",['Work Smart faux leather Mid back Managers chair with padded flip arms in black. Thick padded contour faux leather seat and back with built-in lumbar support. One touch pneumatic seat Height adjustment. Locking tilt control with adjustable tilt tension'],Office Star,"October 25, 2013",$21.30
1231,B00G9R6YBM,Anti Snoring Devices Snore Solution - Best Stop Snoring Medicine Device - Stopper Snoring Mute Devices Nasal Silicone Dilator Sleep Aid Kit for Men Women - Breathing Nose Vents Care Top Rated,[],Cart Gifts,,
1232,B00G9RMSLC,"Safco Products 4183BL Sassy Stack Chair, Black",['Make it Sassy! The flexible plastic contoured seat and back move with the body for added comfort. Wave perforations allow for breathability and flexibility. Stacks up to six high. Silver powder coat frame.'],Safco Products,"July 22, 2009",$34.99
1233,B00GA7W8K2,Manhattan Comfort Versatile Optimum Office Chair,['Manhattan Comfort Henderson Office Chair in Black'],Manhattan Comfort,"November 5, 2013",
1234,B00GA9WNTQ,Manhattan Comfort Urban Mid-back Office Chair,"['', 'Built for comfort, the Manhattan Comfort Grove Office Chair features a beautiful design with unique curving armrests made of Reinforced Polypropylene for durability. The breathable mesh back allows air-flow, and nylon mesh fabric with high density soft foam padding offers all day comfort. Lean back and relax and allow the chair to support you. Don\'t get too comfortable, your boss is watching.<br/><b>Features:</b><br/><ul><li>Finish: black<li>Includes caster wheels<li>Made of reinforced polypropylene, nylon mesh fabric and high density soft foam padding<li>Mid back<li>Unique curving armrests<li>Breathable mesh back allows air-flow<li>Ergonomic office chair<li>Heavy duty base</ul><br/><b>Specifications:</b><br/><ul><li>Overall Dimensions: 16.53"" H x 24.8"" W x 24.01"" D<li>Product Weight: 26 lbs</ul>']",Manhattan Comfort,"November 5, 2013",
1235,B00GB3CJAY,"Manhattan Comfort Intrepid Collection Luxurious High Back Height Adjustable Swivel Office Desk Chair, Coffee and Grey","['The Intrepid Office Chair by Manhattan Comfort sits like a boss, all day every day. The grey PU leather material on this luxurious height adjustable office chair is smooth and comfortable, with adjustable armrests allowing easy maneuverability under your desk. The high breathable mesh back on this swivel chair allows air-flow, and supports you in unbelievable comfort. This high back adjustable desk chair comes with a pneumatic height adjustment so you will always be level with your computer. The tilt tension and tilt lock on this swivel desk chair allows you to lounge and relax on a break. Caster wheels lets you glide along the floor so you never have to get up from your desk. Just wheel yourself over to the water cooler or have a race, this chair can take the pressure. This ergonomic desk chair measures 23.3"" L x 23.2"" D x 36.2"" H and has a weight capacity of 240 Lbs. Choose the perfect color for your office from a selection of 2 classy colors: Coffee/Grey and Black. Proudly manufactured and designed by the expert craftsman at Manhattan Comfort.']",Manhattan Comfort,,
1236,B00GB9I9K2,"Carolina Chair and Table Benjamin Library Ladder Chair, Chestnut","[""Said to originally be designed by Benjamin Franklin The chair that goes from a chair to a handy step ladder. Handy doesn't begin to describe how useful you'll find this 2 in 1 library ladder Chair. Use it as a chair until you need a step ladder. Simply undo the hinge and flip it over for a handy step ladder.""]",Carolina Chair & Table,"October 21, 2013",$21.30
1237,B00GBDE55G,"Manhattan Comfort Lenox Collection Mesh Back Height Adjustable Comfortable Office Desk Chair, Black","['This Manhattan Comfort Lenox Office Chair Collection provides complete comfort to people sitting for long intervals. The breathable mesh back on this ergonomic swivel chair with wheels allows airflow to prevent sweating. The padded armrest on this office chair with wheels flip up or down for your convenience and comfort preference. The nylon mesh fabric with high density soft foam padding on this desk chair cradles you in a state of relaxation you won\'t want to get up from. The durable nylon baking varnish base is made to last through years of wear and tear. Featuring caster wheels for easy mobility this desk chair for office use is the perfect blend of comfortability and functionality. This office chair with wheels measures 28.5"" L x 26.5"" D x 43.5"" H and has a weight capacity of 240 Lbs. Choose the perfect office chair that fits your office decor from a selection of 2 elegant colors: Black and Royal Blue. This is a classic desk chair that is stylish and comfortable, and will be right at home in your office. Proudly designed and manufactured by Manhattan Comfort for your modern office.']",Manhattan Comfort,,
1238,B00GBUPUOY,"Steelcase Leap Chair, Black Fabric,FBA_46216179","['The streamlined, stylish contour of the Steelcase Leap chair is just the beginning. The Leap is the first chair that actually changes shape to support your movements! With its Live Back technology, it moves dynamically as your back moves, mimicking the movement of your spine; the arms of the chair move in and out, forward and back; the seat glides forward so you can recline without leaving your vision and reach zone, and stay oriented to your work. Even when leaning forward, the seat edge flexes to relieve pressure on the back of the legs. In short, the Leap chair\'s ergonomic advances allow you to work comfortably, and more productively, in a proven healthy manner for extended periods of time. Features:  Live Back technology: This built-in ergonomic design allows the back of the seat to change shape to support your entire spine.  Natural Glide System: The seat glides forward so you can recline without leaving your Vision and Reach Zone, and stay oriented to your work. This encourages more varied postures so there\'s less static load on the spine.  Thermal Comfort: Because of slats in both its back and seat, and the special foam it uses, the Leap chair offers excellent breathability.  Lower Back Firmness control: This control enables you to set a constant amount of firmness to help maintain your lower spine\'s natural curve.  Upper Back Force control: Upper back force control enables you to set the amount of \\""push back\\"" that you desire as you recline.  Adjustable Seat Depth: Adjustable seat depth accommodates different body shapes for long-term comfort.  Flexible Seat Edge: When you recline or lean forward, the seat edge flexes to relieve pressure on the back of the legs.  Adjustable Arms: Arms telescope in and out, move forward and back, pivot and adjust up and down so you can find a position that comfortably supports the wrists, forearms, shoulders and neck.']",Steelcase,"January 6, 2014",$99.99
